"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_1",-0.0362368710662668,NA,NA,NA,NA
"asc_2",-0.0882427814502402,NA,NA,NA,NA
"asc_3",0,NA,NA,NA,NA
"b_attr1",-4.09105253751485,NA,NA,NA,NA
"b_attr2",-1.1521298527682,NA,NA,NA,NA
"b_attr3",-1.58682157486358,NA,NA,NA,NA
"b_attr4",6.12294896890633,NA,NA,NA,NA
"phi1",2.32075961285047,NA,NA,NA,NA
"phi2",-0.667216139996191,NA,NA,NA,NA
"error_sd",5.93524177392083,NA,NA,NA,NA
"timesteps",5,NA,NA,NA,NA
