"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_1",0.0833151290780212,NA,NA,NA,NA
"asc_2",-0.493160911313398,NA,NA,NA,NA
"asc_3",0,NA,NA,NA,NA
"b_attr1",-1.03545967740155,NA,NA,NA,NA
"b_attr2",-1.20974656374271,NA,NA,NA,NA
"b_attr3",-0.725556704603575,NA,NA,NA,NA
"b_attr4",3.13571421432666,NA,NA,NA,NA
"phi1",-0.0770396059211014,NA,NA,NA,NA
"phi2",0.562360111168533,NA,NA,NA,NA
"error_sd",1.37529614450233,NA,NA,NA,NA
"timesteps",1,NA,NA,NA,NA
