"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_1",-0.00850167484697763,NA,NA,NA,NA
"asc_2",0.0277007294071352,NA,NA,NA,NA
"asc_3",0,NA,NA,NA,NA
"b_attr1",-2.85813245472069,NA,NA,NA,NA
"b_attr2",0.16006908556388,NA,NA,NA,NA
"b_attr3",-1.88243786016488,NA,NA,NA,NA
"b_attr4",4.75862637925175,NA,NA,NA,NA
"phi1",1.02030216322977,NA,NA,NA,NA
"phi2",-0.00321358854709986,NA,NA,NA,NA
"error_sd",1.20836465072843,NA,NA,NA,NA
"timesteps",0.594393456460125,NA,NA,NA,NA
