"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_1",-0.0805137420037258,NA,NA,NA,NA
"asc_2",-0.0495279235267877,NA,NA,NA,NA
"asc_3",0,NA,NA,NA,NA
"b_attr1",-2.03568829177201,NA,NA,NA,NA
"b_attr2",-0.698011582874859,NA,NA,NA,NA
"b_attr3",-1.27103539263284,NA,NA,NA,NA
"b_attr4",4.04415677160283,NA,NA,NA,NA
"phi1",0.936795168998667,NA,NA,NA,NA
"phi2",-0.506342940808705,NA,NA,NA,NA
"error_sd",8.49791818492274,NA,NA,NA,NA
"timesteps",100,NA,NA,NA,NA
