"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_1",1.09876041477954,NA,NA,NA,NA
"asc_2",-1.25627063521026,NA,NA,NA,NA
"asc_3",0,NA,NA,NA,NA
"b_attr1",-1.23150669221814,NA,NA,NA,NA
"b_attr2",-1.25429227088906,NA,NA,NA,NA
"b_attr3",-1.72221878902062,NA,NA,NA,NA
"b_attr4",4.21911511973354,NA,NA,NA,NA
"phi1",1.49026466256721,NA,NA,NA,NA
"phi2",-0.308623632454847,NA,NA,NA,NA
"error_sd",5.66408014120164,NA,NA,NA,NA
"timesteps",10,NA,NA,NA,NA
