"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_1",-0.0248015324889742,NA,NA,NA,NA
"asc_2",-0.0893029779052146,NA,NA,NA,NA
"asc_3",0,NA,NA,NA,NA
"b_attr1",-1.83552762555803,NA,NA,NA,NA
"b_attr2",-1.76081988765461,NA,NA,NA,NA
"b_attr3",-2.04598305927495,NA,NA,NA,NA
"b_attr4",3.76728375888901,NA,NA,NA,NA
"phi1",3.0592467594418,NA,NA,NA,NA
"phi2",-0.618527261537376,NA,NA,NA,NA
"error_sd",8.77967435857185,NA,NA,NA,NA
"timesteps",10,NA,NA,NA,NA
