"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_1",-0.0255513773723541,NA,NA,NA,NA
"asc_2",-0.0807170909135423,NA,NA,NA,NA
"asc_3",0,NA,NA,NA,NA
"b_attr1",-3.66225202452739,NA,NA,NA,NA
"b_attr2",-0.594884306885605,NA,NA,NA,NA
"b_attr3",-1.2637160234391,NA,NA,NA,NA
"b_attr4",5.69640840913223,NA,NA,NA,NA
"phi1",2.52553862241497,NA,NA,NA,NA
"phi2",-0.66254027718723,NA,NA,NA,NA
"error_sd",5.99380202636745,NA,NA,NA,NA
"timesteps",5,NA,NA,NA,NA
