"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_1",-0.191947673757519,NA,NA,NA,NA
"asc_2",-16.50857724796,NA,NA,NA,NA
"asc_3",0,NA,NA,NA,NA
"b_attr1",-5.50046060830423,NA,NA,NA,NA
"b_attr2",-3.13221237912899,NA,NA,NA,NA
"b_attr3",-4.54453294289972,NA,NA,NA,NA
"b_attr4",13.3495780601509,NA,NA,NA,NA
"phi1",230.327785721232,NA,NA,NA,NA
"phi2",0.805617269103969,NA,NA,NA,NA
"error_sd",1.0004152791078,NA,NA,NA,NA
"timesteps",20000,NA,NA,NA,NA
