"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_1",1.07373281595245,NA,NA,NA,NA
"asc_2",0.620046259793297,NA,NA,NA,NA
"asc_3",0,NA,NA,NA,NA
"b_traversability",0,NA,NA,NA,NA
"b_visibility",-2.04972337138881,NA,NA,NA,NA
"phi1",-0.178670503788963,NA,NA,NA,NA
"phi2",0.191625474921869,NA,NA,NA,NA
"error_sd",30.8557329693262,NA,NA,NA,NA
"timesteps",-10.5789428172972,NA,NA,NA,NA
