"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_1",0,NA,NA,NA,NA
"asc_2",-8.16841582309888,NA,NA,NA,NA
"asc_3",-8.07629186702648,NA,NA,NA,NA
"b_attr1",6.15492402469264,NA,NA,NA,NA
"b_attr2",-2.08272019383197,NA,NA,NA,NA
"b_attr3",-2.82890804811547,NA,NA,NA,NA
"b_attr4",-1.06385328138726,NA,NA,NA,NA
"phi1",0.00307949276552533,NA,NA,NA,NA
"phi2",-0.99899965274572,NA,NA,NA,NA
"error_sd",5.83085396773533,NA,NA,NA,NA
"timesteps",10,NA,NA,NA,NA
