"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_1",-0.0594750753243736,NA,NA,NA,NA
"asc_2",-0.0729289206551685,NA,NA,NA,NA
"asc_3",0,NA,NA,NA,NA
"b_attr1",-1.89049949662054,NA,NA,NA,NA
"b_attr2",-0.818378334271589,NA,NA,NA,NA
"b_attr3",-0.308481584824426,NA,NA,NA,NA
"b_attr4",3.18391857068043,NA,NA,NA,NA
"phi1",1.65257188053709,NA,NA,NA,NA
"phi2",-0.590598310386004,NA,NA,NA,NA
"error_sd",73.4666376235948,NA,NA,NA,NA
"timesteps",10,NA,NA,NA,NA
