"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_1",0,NA,NA,NA,NA
"asc_2",0,NA,NA,NA,NA
"asc_3",-0.0345256543993071,NA,NA,NA,NA
"b_attr1",0,NA,NA,NA,NA
"b_attr2",-0.277352132143035,NA,NA,NA,NA
"b_attr3",-3.04492521442506,NA,NA,NA,NA
"b_attr4",6.80163352787418,NA,NA,NA,NA
"phi1",1.31415849082509,NA,NA,NA,NA
"phi2",-0.409940480031236,NA,NA,NA,NA
"error_sd",2.84880681437172,NA,NA,NA,NA
"timesteps",10,NA,NA,NA,NA
