"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_1",0,NA,NA,NA,NA
"asc_2",-1.3843639594132,NA,NA,NA,NA
"asc_3",-0.231694311278548,NA,NA,NA,NA
"b_attr1",-1.51865549147432,NA,NA,NA,NA
"b_attr2",-1.47411076186296,NA,NA,NA,NA
"b_attr3",-1.10965874162571,NA,NA,NA,NA
"b_attr4",4.272723426976,NA,NA,NA,NA
"phi1",-0.681764757733781,NA,NA,NA,NA
"phi2",0.176262681938322,NA,NA,NA,NA
"error_sd",9.74642804298094,NA,NA,NA,NA
"timesteps",10,NA,NA,NA,NA
