"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_1",-0.0164939582221764,NA,NA,NA,NA
"asc_2",-0.088810565453984,NA,NA,NA,NA
"asc_3",0,NA,NA,NA,NA
"b_attr1",-1.95392000959947,NA,NA,NA,NA
"b_attr2",-0.409468723075597,NA,NA,NA,NA
"b_attr3",-1.12137542910717,NA,NA,NA,NA
"b_attr4",5.57151284406536,NA,NA,NA,NA
"phi1",3.37864740091248,NA,NA,NA,NA
"phi2",-0.623782279083689,NA,NA,NA,NA
"error_sd",2.53882281114957,NA,NA,NA,NA
"timesteps",10,NA,NA,NA,NA
