"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_1",0.111819131095128,NA,NA,NA,NA
"asc_2",-1.1964512258886,NA,NA,NA,NA
"asc_3",0,NA,NA,NA,NA
"b_attr1",-1.42072568326102,NA,NA,NA,NA
"b_attr2",-1.37866703640659,NA,NA,NA,NA
"b_attr3",-0.991125575595911,NA,NA,NA,NA
"b_attr4",3.95858677134546,NA,NA,NA,NA
"phi1",-0.249326651225072,NA,NA,NA,NA
"phi2",0.179872151335471,NA,NA,NA,NA
"error_sd",9.99999157617981,NA,NA,NA,NA
"timesteps",10,NA,NA,NA,NA
