"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_1",-0.0688661219482195,NA,NA,NA,NA
"asc_2",0.299612647948531,NA,NA,NA,NA
"asc_3",0,NA,NA,NA,NA
"b_attr1",-0.152843695156591,NA,NA,NA,NA
"b_attr2",-0.119536462479482,NA,NA,NA,NA
"b_attr3",0.147718672897079,NA,NA,NA,NA
"b_attr4",0.296933377044599,NA,NA,NA,NA
"phi1",2.98653661608212,NA,NA,NA,NA
"phi2",0.998999690751662,NA,NA,NA,NA
"error_sd",1.26676357413442,NA,NA,NA,NA
"timesteps",10,NA,NA,NA,NA
