"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_1",-0.0854106503854722,NA,NA,NA,NA
"asc_2",-0.0291400778317127,NA,NA,NA,NA
"asc_3",0,NA,NA,NA,NA
"b_attr1",-1.60723214574829,NA,NA,NA,NA
"b_attr2",-0.448976040936658,NA,NA,NA,NA
"b_attr3",-1.34762027928408,NA,NA,NA,NA
"b_attr4",3.58453129273297,NA,NA,NA,NA
"phi1",-0.107300054646508,NA,NA,NA,NA
"phi2",0.965778360757359,NA,NA,NA,NA
"error_sd",8.76698853519363,NA,NA,NA,NA
"timesteps",10,NA,NA,NA,NA
