"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_1",-0.0115520997507131,NA,NA,NA,NA
"asc_2",0.0469477624451634,NA,NA,NA,NA
"asc_3",0,NA,NA,NA,NA
"b_attr1",-4.41202058960147,NA,NA,NA,NA
"b_attr2",-0.807933362778573,NA,NA,NA,NA
"b_attr3",-4.27573660292957,NA,NA,NA,NA
"b_attr4",7.15670114919565,NA,NA,NA,NA
"phi1",1.73991599752409,NA,NA,NA,NA
"phi2",0.998994699861819,NA,NA,NA,NA
"error_sd",1.16982303104877,NA,NA,NA,NA
"timesteps",1,NA,NA,NA,NA
