"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_1",0.0149777525292896,NA,NA,NA,NA
"asc_2",-1.12254325484662,NA,NA,NA,NA
"asc_3",0,NA,NA,NA,NA
"b_attr1",-2.53976318849384,NA,NA,NA,NA
"b_attr2",-2.14418936448827,NA,NA,NA,NA
"b_attr3",-1.34264468142265,NA,NA,NA,NA
"b_attr4",6.19616842026524,NA,NA,NA,NA
"phi1",-1.95726363823527,NA,NA,NA,NA
"phi2",-0.337035690366797,NA,NA,NA,NA
"error_sd",4.44028814947847,NA,NA,NA,NA
"timesteps",10,NA,NA,NA,NA
