"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_1",0.255542622443271,NA,NA,NA,NA
"asc_2",-1.0443127792746,NA,NA,NA,NA
"asc_3",0,NA,NA,NA,NA
"b_attr1",7.74709070706904,NA,NA,NA,NA
"b_attr2",-0.968467122461848,NA,NA,NA,NA
"b_attr3",-5.55957204944662,NA,NA,NA,NA
"b_attr4",11.465913509839,NA,NA,NA,NA
"phi1",-0.62488768339134,NA,NA,NA,NA
"phi2",-0.127854054524564,NA,NA,NA,NA
"error_sd",6.36928126915775,NA,NA,NA,NA
"timesteps",10,NA,NA,NA,NA
