"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_1",0.080352853331321,NA,NA,NA,NA
"asc_2",0.105199259990711,NA,NA,NA,NA
"asc_3",0,NA,NA,NA,NA
"b_attr1",-2.83765600949408,NA,NA,NA,NA
"b_attr2",-1.57700158982952,NA,NA,NA,NA
"b_attr3",-2.04702640052428,NA,NA,NA,NA
"b_attr4",6.41765545731095,NA,NA,NA,NA
"phi1",1.35236090968946,NA,NA,NA,NA
"phi2",-0.144390425750601,NA,NA,NA,NA
"error_sd",7.71985936004757,NA,NA,NA,NA
"timesteps",10,NA,NA,NA,NA
