"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_1",-0.0186692221781789,NA,NA,NA,NA
"asc_2",-0.0923646185116273,NA,NA,NA,NA
"asc_3",0,NA,NA,NA,NA
"b_attr1",-3.18115956139234,NA,NA,NA,NA
"b_attr2",-0.135836735939388,NA,NA,NA,NA
"b_attr3",-0.681366703871736,NA,NA,NA,NA
"b_attr4",3.70782442763341,NA,NA,NA,NA
"phi1",3.08235872197067,NA,NA,NA,NA
"phi2",-0.631649088418663,NA,NA,NA,NA
"error_sd",1.1744966783118,NA,NA,NA,NA
"timesteps",10,NA,NA,NA,NA
